rid,id,text
71,71:8,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag."
50,50:0,Needs constant repair.
50,50:1,First the screen goes completely out.
50,50:2,"Then HP sends it back to me with the hardware screwed up, not able to connect."
50,50:3,"Now the screen is going darker, darker, darker."
50,50:4,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.
50,50:5,"Oh yeah, don't forget the expensive shipping to and from HP."
50,50:6,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.
352,352:0,So far so good with this laptop.
352,352:1,"Fan vents to the side, so no cooling pad needed, great feature!"
352,352:2,Screen is crystal clear and the system is very responsive.
352,352:3,Memory is upgradable.
352,352:4,The only thing I would change about it is the mouse keys.
352,352:5,They click.
352,352:6,"sounds like a typewriter, but if you can get past that, this is a great laptop for a little money!"
34,34:0,I have owned many computers and laptops.
34,34:1,I HATE this one.
34,34:2,Vista is a nightmare.
34,34:3,No tutorials on the display.
34,34:4,The book is useless.
34,34:5,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.
34,34:6,this is one of the reasons I purchased it.
34,34:7,Thinking about returning it
29,29:0,The Macbook is a fantastic laptop.
29,29:1,This is the first macbook I have ever had.
29,29:2,I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop.
29,29:3,The macbooks are small enough to be very portable yet hold tons of information and performance.
29,29:4,"Although the price is higher then Dell laptops, the Macbooks are worth the dough."
29,29:5,You will love this macbook if you choose to buy it.
29,29:6,The macbook rarely requires a hard reboot.
29,29:7,It just works flawlessly!
29,29:8,Its hard to encounter a problem on a mac that would require such abrupt action.
29,29:9,"Dells are ok, HPs aren't that good, but Macs or Fantastic."
29,29:10,"I honestly love my mac, thats why I am a self proclaimed mac addict."
29,29:11,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.
308,308:0,This was purchased for my daughter and I was pleasantly surprised.
308,308:1,I wasn't a big fan of the Netbooks but this one was very well designed.
308,308:2,It had the full sized touch pad with 2 buttons instead of just one.
308,308:3,It made the computer much easier to use and navigate.
308,308:4,Keyboard was also very nice and had a solid feel.
308,308:5,This system came loaded with Windows 7 Starter.
308,308:6,"While lacking some of the functions of the other versions, this was very acceptable for the uses planned for this computer."
308,308:7,"So far, so good."
217,217:0,"When I got this laptop in 2007 to help me with school, I had a hard time from beginning."
217,217:1,"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it."
30,30:0,Quite simply this is the best laptop I have ever owned.
30,30:1,"I have had several machines over the years, both for personal and business use."
30,30:2,All of them were Windows machines.
30,30:3,"Don't get me wrong, I am no Microsoft hater, I've just managed to turn into a much bigger Apple fan because of this machine."
30,30:4,"For me, five stars is not enough."
58,58:0,"I love the 15"" MacBook Pro."
58,58:1,"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it."
58,58:2,It was very easy to just pick up and use--
58,58:3,It did not take long to get used to the Mac OS.
58,58:4,(I had been a Windows/Linux user before this)
58,58:5,"I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable."
58,58:6,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc."
58,58:7,The built-in webcam is great for Skype and similar video-chat services.
58,58:8,"iTunes is a handy music-management program, and it is essential for anyone with an iPod."
58,58:9,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.
58,58:10,"All-in-all, I would definitely recommend this product for nearly everyone."
82,82:0,I've always owned a PC and decided to try a MacBook to see what it's all about.
82,82:1,I love it!
82,82:2,I'm so glad I purchased a Mac and not another PC!!!
82,82:3,They definitely have a superior product!
101,101:0,"Its not just slow on the internet, its slow in general."
101,101:1,No I am generous calling it slow.
101,101:2,its more like a snail crawl.
101,101:3,I bought for my son in the 2nd grade.
101,101:4,he can't stand it.
101,101:5,I can't begin to say how disappointed I am.
101,101:6,I should have spent an extra hundred bucks and got a full sized computer.
315,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro."
315,315:1,Delivery was early too.
172,172:0,It allows me to do everything I need from a computer and more.
172,172:1,"With awesome graphics and assuring security, it's perfect!"
172,172:2,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!"
172,172:3,I'd recommend this laptop to anyone!
152,152:0,The Toshiba Satellite laptop is  DESIGNED  to fail !
152,152:1,The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.
152,152:2,Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.
152,152:3,I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.
152,152:4,Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.
202,202:0,"It has far exceeded my expectations for power, storage, and abilitiy."
