rid,id,text
g187147-d6405461-r234970703,g187147-d6405461-r234970703:0,On a trouvé tout très bon mais l accueil pas très sympa et le service horrible.
g187147-d6405461-r234970703,g187147-d6405461-r234970703:1,"La serveuse n a pas souri de tout le diner, elle nous a servi le premier plat avant des boissons, on a du demande des couverts et du pain trois fois."
g187147-d6405461-r234970703,g187147-d6405461-r234970703:2,Le prix est raisonnable pour la quantité mais le service est tellement horrible que du coup on a trouvé ça cher.
g187147-d6405461-r234970703,g187147-d6405461-r234970703:3,C est l endroit parfait si on a envie de se faire oublier et ignorer!
g187147-d6405461-r234970703,g187147-d6405461-r234970703:4,On ne le recommend pas du tout!!!!
g187147-d6483261-r272575407,g187147-d6483261-r272575407:0,"Dans ce quartier tranquille, un restaurant où l'on peut diner dehors sous les arcades en dégustant une très bonne cuisine de saison."
g187147-d6483261-r272575407,g187147-d6483261-r272575407:1,Un accueil sympathique et de bon conseil pour le choix des vins.
g187147-d6483261-r272575407,g187147-d6483261-r272575407:2,"De plus, un bon rapport qualité/prix pour ce restaurant parisien."
g187147-d6483261-r272575407,g187147-d6483261-r272575407:3,A recommander.
g187147-d6485557-r261916011,g187147-d6485557-r261916011:0,"Des produits frais,un accueil , un service sympathique et un menu déjeuner à un prix imbattable,ce restaurant mériterait d'être signalé dans les différents guides."
g187147-d6485557-r270933087,g187147-d6485557-r270933087:0,"Excellent dîner , serveuse très aimable , et ambiance tamisée .. Nous avons testé plusieurs entrées et plats .. Personne n a été déçu ."
g187147-d6485557-r270933087,g187147-d6485557-r270933087:1,A conseiller !
g187147-d6561412-r270575780,g187147-d6561412-r270575780:0,"Une adresse chaleureuse, avec un cadre cosy et agréable."
g187147-d6561412-r270575780,g187147-d6561412-r270575780:1,"D'excellents tapas, dégustés avec des cocktails délicieux, et pour le moins originaux !"
g187147-d6877828-r267314039,g187147-d6877828-r267314039:0,"Lieu sympathique, c'est ce qui est vendu."
g187147-d6877828-r267314039,g187147-d6877828-r267314039:1,"Mais coté service et organisation, c'est de l'improvisation en permanence."
g187147-d6877828-r267314039,g187147-d6877828-r267314039:2,Temps d'attente trop long et manque évident d'organisation.
g187147-d695072-r151206284,g187147-d695072-r151206284:0,"A part sa situation et son cadre, vraiment rien d exceptionnel pour cette ""cantine""!"
g187147-d695072-r151206284,g187147-d695072-r151206284:1,Des plats sans saveur a des prix exorbitants!
g187147-d695072-r151206284,g187147-d695072-r151206284:2,"On se dit toujours qu avez le prix affiches sur la carte, on devrait au moins bien manger."
g187147-d695072-r151206284,g187147-d695072-r151206284:3,"Et bien NON, passez votre chemin et n entrez pas a la pomponette, c est l arnaque!"
g187147-d695094-r263478630,g187147-d695094-r263478630:0,"Déception au moment de gouter l'onglet épais et bourratif , le foie de veau de mon mari avait la même apparence que mon plat, même sauce marron aux echalotes...franchement rien d'exceptionnel!"
g187147-d695094-r263478630,g187147-d695094-r263478630:1,"Le service sympa sans plus et le prix en accords avec la quantité , bons desserts ,mais on n'y retournera pas !"
g187147-d695099-r213681876,g187147-d695099-r213681876:0,Cette adresse a été très bien durant plusieurs années.
g187147-d695099-r213681876,g187147-d695099-r213681876:1,"Mais ça, c'était avant."
g187147-d695099-r213681876,g187147-d695099-r213681876:2,"La carte est moins complète, certains plats particulièrement gouteux et originaux ont disparu."
g187147-d695099-r213681876,g187147-d695099-r213681876:3,Le service s'est dégradé.
g187147-d695099-r213681876,g187147-d695099-r213681876:4,"Plus de sourire, accueil glacial."
g187147-d695099-r213681876,g187147-d695099-r213681876:5,"Et la cuisine se déteriore, tout cela est de moins en moins digeste."
g187147-d695099-r213681876,g187147-d695099-r213681876:6,C'est bien dommage.
g187147-d695107-r194313962,g187147-d695107-r194313962:0,"Ici, aucun artifice."
g187147-d695107-r194313962,g187147-d695107-r194313962:1,"Des produits frais, bien assaisonnés et préparés avec respect de la cuisine française."
g187147-d695107-r194313962,g187147-d695107-r194313962:2,"Le personnel est attentionné, patient, courtois et discret..."
g187147-d695107-r194313962,g187147-d695107-r194313962:3,Bravo
g187147-d695107-r194313962,g187147-d695107-r194313962:4,
g187147-d695107-r262030496,g187147-d695107-r262030496:0,Les terrines et la viande sont excellents ainsi que les vins du Beaujolais.
g187147-d695107-r262030496,g187147-d695107-r262030496:1,Une cuisine simple mais goûteuse avec de bons produits.
g187147-d695107-r262030496,g187147-d695107-r262030496:2,L’entrecôte aux échalotes avec ses champignons poêles est un délice.
g187147-d695107-r262030496,g187147-d695107-r262030496:3,c'est toujours un régal d'y aller.
g187147-d695114-r263801558,g187147-d695114-r263801558:0,Des prix très élevés pour des plats à la limite du mangeable.
g187147-d695114-r263801558,g187147-d695114-r263801558:1,J'ai mangé un poulet surcruit et très sec pour 25euros !
g187147-d695114-r263801558,g187147-d695114-r263801558:2,Une honte
g187147-d695114-r263801558,g187147-d695114-r263801558:3,
g187147-d695114-r280456667,g187147-d695114-r280456667:0,A tout heure on peut manger correctement et si l'on s'en tient aux menus c'est correct et a tarif acceptable compte tenu du caractère institutionnel du restaurant.
g187147-d695114-r280456667,g187147-d695114-r280456667:1,A la carte c'est beaucoup plus cher mais le choix est plus large.
g187147-d695114-r280456667,g187147-d695114-r280456667:2,"Accueil souriant, service rapide dans un cadre classé, c'est un bon souvenir de Paris"
g187147-d695114-r280456667,g187147-d695114-r280456667:3,
g187147-d695115-r213875078,g187147-d695115-r213875078:0,Vraiment delicieux.
g187147-d695115-r213875078,g187147-d695115-r213875078:1,La cuisine est excellente dans un cadre original dans lequel on se sent bien.
g187147-d695115-r213875078,g187147-d695115-r213875078:2,Une belle carte pleine de bonnes surprises.
g187147-d695115-r250178681,g187147-d695115-r250178681:0,Cet établissement est très agréable.
g187147-d695115-r250178681,g187147-d695115-r250178681:1,"Le service y est parfait, le personnel fort sympathique et compétent."
g187147-d695115-r250178681,g187147-d695115-r250178681:2,"La cuisine excellente, et les truffes y sont servies à prix très doux."
g187147-d695115-r250178681,g187147-d695115-r250178681:3,En bref c' est certainement un des meilleurs bistrot parisien.
g187147-d695179-r233738791,g187147-d695179-r233738791:0,"Tout était parfait : l'accueil, le cadre, l'ambiance (une pianiste joue des morceaux classiques entre deux ""numéros de chant""), le repas très fin, et surtout les chants !"
g187147-d695179-r233738791,g187147-d695179-r233738791:1,"Avoir des artistes talentueux qui chantent de l'opéra juste à côté de nous, c'est magique !"
g187147-d695179-r233738791,g187147-d695179-r233738791:2,Une excellente soirée qui vaut largement le prix.
g187147-d695189-r251436609,g187147-d695189-r251436609:0,Je suis venu dîner dans ce restaurant avec des collègues.
g187147-d695189-r251436609,g187147-d695189-r251436609:1,"J'ai trouvé la cuisine assez ,moyenne."
g187147-d695189-r251436609,g187147-d695189-r251436609:2,Mon entrée de l'avocat a été tout à fait ordinaire.
g187147-d695189-r251436609,g187147-d695189-r251436609:3,Le plat des coquilles Saint Jacques avec des pâtes a été correct.
g187147-d695189-r251436609,g187147-d695189-r251436609:4,Le dessert une tarte fine a été très moyen.
g187147-d695189-r251436609,g187147-d695189-r251436609:5,La tarte a été froide et pas particulièrement fraîche.
g187147-d695189-r251436609,g187147-d695189-r251436609:6,La glace d'accompagnement était correcte mais une petite boule seulement.
g187147-d695189-r251436609,g187147-d695189-r251436609:7,Nous avons été presque les seuls clients pendant la soirée.
g187147-d695189-r251436609,g187147-d695189-r251436609:8,Mes collègues ont été en moyenne satisfaits.
g187147-d695189-r251436609,g187147-d695189-r251436609:9,Mon voisin a fait réchauffer ses rognons qui étaient froid.
g187147-d695189-r251436609,g187147-d695189-r251436609:10,Donc ne pas sélectionner ce restaurant pour un repas gourmet mais pour manger correctement sans plus.
g187147-d695264-r251049321,g187147-d695264-r251049321:0,Jamais nous ne retournerons dans ce restaurant.
g187147-d695264-r251049321,g187147-d695264-r251049321:1,"Nous avons gouté plusieurs plats sans saveur, sans raffinement."
g187147-d695264-r251049321,g187147-d695264-r251049321:2,Je ne vois pas d'ou il peut tenir sa réputation.
g187147-d695264-r251049321,g187147-d695264-r251049321:3,Donc si vous allez au restaurant pour passer un agréable moment et manger de bonnes choses A EVITER.
g187147-d695264-r251049321,g187147-d695264-r251049321:4,Si vous allez au restaurant pour être vu c'est l'endroit idéal.
g187147-d695264-r251049321,g187147-d695264-r251049321:5,"A part la cuisine lamentable, le décor est sympa et le service est très agréable."
g187147-d714972-r238411009,g187147-d714972-r238411009:0,"Le maître mot, l'authenticité."
g187147-d714972-r238411009,g187147-d714972-r238411009:1,"Ici, la cuisine française est à l'honneur."
g187147-d714972-r238411009,g187147-d714972-r238411009:2,Une table de caractère où l'on se rend quand on apprécie les bonnes choses.
g187147-d714972-r238411009,g187147-d714972-r238411009:3,"Du gout du juste, on adore."
g187147-d714972-r238411009,g187147-d714972-r238411009:4,L'esprit convivial comme on aime.
g187147-d714972-r238411009,g187147-d714972-r238411009:5,un peu bruyant néanmoins compte tenu de la proximité des tables.
g187147-d714972-r238411009,g187147-d714972-r238411009:6,Un vrai régal faites que ça dure.
g187147-d718040-r276053524,g187147-d718040-r276053524:0,Très bon rapport qualité prix pour ce petit restaurant très agréable.
g187147-d718040-r276053524,g187147-d718040-r276053524:1,"Service impeccable, le patron et le serveur ont toujours le sourire !"
g187147-d718040-r276053524,g187147-d718040-r276053524:2,Nous avons testé de nombreux plats différents et toujours excellents !
g187147-d718125-r136582295,g187147-d718125-r136582295:0,Rapport qualité-prix très honnête pour ce grand restaurant.
g187147-d718125-r136582295,g187147-d718125-r136582295:1,Excellent.
g187147-d718125-r136582295,g187147-d718125-r136582295:2,De l'entrée au dessert en passant par un très beau choix de carte des vins.
g187147-d718125-r136582295,g187147-d718125-r136582295:3,"Tout ça pour une trentaine d'euros, et moins de 50€ avec boisson, c'est remarquable !"
g187147-d718125-r136582295,g187147-d718125-r136582295:4,Bravo
g187147-d718132-r119263750,g187147-d718132-r119263750:0,L'atmosphère et le décors classique vous ravirons.
g187147-d718132-r119263750,g187147-d718132-r119263750:1,"Le service a été impeccable, à la fois diligent et discret."
g187147-d718132-r119263750,g187147-d718132-r119263750:2,"J'adore ces restaurants où on a toujours du vin dans notre coupe sans jamais avoir à toucher à la bouteille, pour moi çà témoigne que le personnel garde toujours un oeil sur vous pour vous servir."
g187147-d718132-r119263750,g187147-d718132-r119263750:3,La synchronisation (moment pour servir les différents plats) était tout à fait correcte.
g187147-d718132-r119263750,g187147-d718132-r119263750:4,La nourriture était savoureuse.
g187147-d718132-r119263750,g187147-d718132-r119263750:5,Un peu plus de légumes dans les portions serait apprécié pour notre goût.
g187147-d718132-r119263750,g187147-d718132-r119263750:6,"La carte des vins était adéquate, mais le vin est servi un tantinet trop chaud."
g187147-d718133-r279293892,g187147-d718133-r279293892:0,Un déjeuner parfait !
g187147-d718133-r279293892,g187147-d718133-r279293892:1,"L'accueil et le service sont irréprochables : sympathique , pas du tout guindé ; jeune, généreux !"
g187147-d718133-r279293892,g187147-d718133-r279293892:2,"L'accueil et le service, c'est comme dans l'assiette avec un menu déjeuner qui n'a pas son égal !"
g187147-d718133-r279293892,g187147-d718133-r279293892:3,"Tout est raffiné, parfumé, esthétique, surprenant !"
g187147-d718133-r279293892,g187147-d718133-r279293892:4,Un grand bonheur !
g187147-d718133-r279293892,g187147-d718133-r279293892:5,"Beaucoup de gentillesse , plein de saveurs !"
g187147-d718133-r279293892,g187147-d718133-r279293892:6,What else ?
g187147-d718134-r168142384,g187147-d718134-r168142384:0,Les plats sont excellents de l'entrée au dessert.
g187147-d718134-r168142384,g187147-d718134-r168142384:1,Cela rattrape l'heure et demi d'attente pour avoir une place.
g187147-d718134-r168142384,g187147-d718134-r168142384:2,"En effet, le soir il n'y a pas de réservation possible, donc c'est sur une liste d'attente qui, parait-il en fin de semaine peut être tres longue."
g187147-d718134-r168142384,g187147-d718134-r168142384:3,Le cadre est très agréable et le service cordial.
g187147-d718146-r234555664,g187147-d718146-r234555664:0,Restaurant bondé.
g187147-d718146-r234555664,g187147-d718146-r234555664:1,C'est bon signe.
g187147-d718146-r234555664,g187147-d718146-r234555664:2,On confirme bonne table parisienne.
g187147-d718146-r234555664,g187147-d718146-r234555664:3,Apéro maison conseillé.
g187147-d718146-r234555664,g187147-d718146-r234555664:4,Juste un peu déçu sur l'assaisonnement.
g187147-d718146-r234555664,g187147-d718146-r234555664:5,Foie gras manquait un peu de cuisson.
g187147-d718146-r234555664,g187147-d718146-r234555664:6,Lièvre pas mauvais mais trop broyé.
g187147-d718146-r234555664,g187147-d718146-r234555664:7,Le vin parfait.
g187147-d718146-r234555664,g187147-d718146-r234555664:8,Service aimable.
g187147-d718792-r256539595,g187147-d718792-r256539595:0,"Charmante ambiance de brasserie avec un personnel très sympathique, plats typiquement français et de saison mais préparés de façon un peu trop ""industriel"" : Par exemple, le gigot de 7 heures servi en cocotte est bouilli !!! Rapport qualité/prix un peu exagéré."
g187147-d718799-r284156821,g187147-d718799-r284156821:0,On va faire simple :
g187147-d718799-r284156821,g187147-d718799-r284156821:1,
